record_id,amount,record_date,reference,vendor_name,tax_identity
P_002391,84224.00,2025-07-22,INV/2025/92040,Vendor 2391 Pvt Ltd,27AAAAA7821A1ZB
P_002392,58885.00,2025-03-23,INV/2025/16105,Vendor 2392 Pvt Ltd,27AAAAA4395A1Z4
P_002393,84609.00,2025-12-16,INV/2025/74096,Vendor 2393 Pvt Ltd,27AAAAA1925A1ZI
P_002394,62843.00,2025-01-22,INV/2025/6528,Vendor 2394 Pvt Ltd,27AAAAA4694A1Z2
P_002395,18145.00,2025-09-14,INV/2025/42872,Vendor 2395 Pvt Ltd,27AAAAA3500A1ZR
P_002396,2623.00,2025-09-19,INV/2025/38963,Vendor 2396 Pvt Ltd,27AAAAA7484A1Z0
P_002397,72193.00,2025-02-04,INV/2025/6259,Vendor 2397 Pvt Ltd,27AAAAA7798A1ZR
P_002398,76480.00,2025-09-09,INV/2025/1937,Vendor 2398 Pvt Ltd,27AAAAA4760A1ZB
P_002399,66835.00,2025-03-26,INV/2025/53059,Vendor 2399 Pvt Ltd,27AAAAA7031A1ZH
P_002400,34918.00,2025-10-12,INV/2025/50060,Vendor 2400 Pvt Ltd,27AAAAA5610A1ZK
P_002401,43941.00,2025-04-11,INV/2025/43868,Vendor 2401 Pvt Ltd,27AAAAA5198A1Z1
P_002402,59298.00,2025-01-15,INV/2025/59398,Vendor 2402 Pvt Ltd,27AAAAA5675A1Z3
P_002403,26916.00,2025-04-05,INV/2025/15770,Vendor 2403 Pvt Ltd,27AAAAA7646A1Z4
P_002404,26333.00,2025-10-19,INV/2025/97430,Vendor 2404 Pvt Ltd,27AAAAA4368A1Z7
P_002405,47408.00,2025-08-26,INV/2025/8126,Vendor 2405 Pvt Ltd,27AAAAA5970A1Z5
P_002406,28517.00,2025-09-19,INV/2025/4121,Vendor 2406 Pvt Ltd,27AAAAA5134A1ZH
P_002407,43869.00,2025-04-16,INV/2025/66482,Vendor 2407 Pvt Ltd,27AAAAA3964A1Z7
P_002408,60115.00,2025-07-20,INV/2025/79880,Vendor 2408 Pvt Ltd,27AAAAA6363A1Z8
P_002409,87528.00,2025-05-08,INV/2025/11180,Vendor 2409 Pvt Ltd,27AAAAA5675A1Z3
P_002410,1569.00,2025-05-21,INV/2025/1001,Vendor 2410 Pvt Ltd,27AAAAA1819A1ZH
P_002411,12844.00,2025-01-28,INV/2025/49241,Vendor 2411 Pvt Ltd,27AAAAA3613A1ZL
P_002412,97335.00,2025-07-10,INV/2025/10974,Vendor 2412 Pvt Ltd,27AAAAA7933A1Z6
P_002413,4686.00,2025-03-03,INV/2025/40590,Vendor 2413 Pvt Ltd,27AAAAA5873A1Z3
P_002414,15871.00,2025-11-22,INV/2025/98551,Vendor 2414 Pvt Ltd,27AAAAA4353A1ZE
P_002415,22982.00,2025-01-08,INV/2025/15756,Vendor 2415 Pvt Ltd,27AAAAA8807A1Z7
P_002416,35498.00,2025-01-12,INV/2025/93127,Vendor 2416 Pvt Ltd,27AAAAA5475A1Z5
P_002417,28342.00,2025-02-03,INV/2025/53106,Vendor 2417 Pvt Ltd,27AAAAA3511A1ZO
P_002418,61140.00,2025-07-31,INV/2025/23940,Vendor 2418 Pvt Ltd,27AAAAA8085A1Z1
P_002419,86163.00,2025-02-02,INV/2025/37808,Vendor 2419 Pvt Ltd,27AAAAA1721A1ZO
P_002420,3299.00,2025-12-10,INV/2025/36646,Vendor 2420 Pvt Ltd,27AAAAA5379A1Z2
P_002421,355.00,2025-11-29,INV/2025/6783,Vendor 2421 Pvt Ltd,27AAAAA8339A1Z4
P_002422,73361.00,2025-12-26,INV/2025/65032,Vendor 2422 Pvt Ltd,27AAAAA8132A1ZD
P_002423,47814.00,2025-02-15,INV/2025/79387,Vendor 2423 Pvt Ltd,27AAAAA5694A1Z0
P_002424,21582.00,2025-07-11,INV/2025/87324,Vendor 2424 Pvt Ltd,27AAAAA9922A1Z5
P_002425,19196.00,2025-06-14,INV/2025/97363,Vendor 2425 Pvt Ltd,27AAAAA9859A1ZT
P_002426,48873.00,2025-08-28,INV/2025/46539,Vendor 2426 Pvt Ltd,27AAAAA7582A1Z1
P_002427,88666.00,2025-10-05,INV/2025/54454,Vendor 2427 Pvt Ltd,27AAAAA9102A1ZH
P_002428,18140.00,2025-06-20,INV/2025/48011,Vendor 2428 Pvt Ltd,27AAAAA5148A1ZB
P_002429,5704.00,2025-06-25,INV/2025/67368,Vendor 2429 Pvt Ltd,27AAAAA3691A1Z7
P_002430,78584.00,2025-06-24,INV/2025/71806,Vendor 2430 Pvt Ltd,27AAAAA3376A1Z9
P_002431,27076.00,2025-12-21,INV/2025/52950,Vendor 2431 Pvt Ltd,27AAAAA3285A1Z9
P_002432,65817.00,2025-10-06,INV/2025/6502,Vendor 2432 Pvt Ltd,27AAAAA2833A1ZH
P_002433,87215.00,2025-03-26,INV/2025/97955,Vendor 478 Pvt Ltd,27AAAAA2188A1Z9
P_002434,64217.00,2025-03-01,INV/2025/43662,Vendor 2434 Pvt Ltd,27AAAAA6486A1Z0
P_002435,68666.00,2025-12-03,INV/2025/52485,Vendor 2435 Pvt Ltd,27AAAAA7471A1Z5
P_002436,90251.00,2025-02-24,INV/2025/30597,Vendor 2436 Pvt Ltd,27AAAAA7684A1ZY
P_002437,93974.00,2025-01-01,INV/2025/67127,Vendor 2437 Pvt Ltd,27AAAAA4085A1Z9
P_002438,31797.00,2025-07-27,INV/2025/40696,Vendor 2438 Pvt Ltd,27AAAAA6022A1ZK
P_002439,3180.00,2025-01-09,INV/2025/5076,Vendor 2439 Pvt Ltd,27AAAAA4129A1ZG
P_002440,8884.00,2025-05-10,INV/2025/60323,Vendor 2440 Pvt Ltd,27AAAAA2168A1ZD
P_002441,86815.00,2025-07-26,INV/2025/2385,Vendor 2441 Pvt Ltd,27AAAAA6857A1Z1
P_002442,27421.00,2025-06-05,INV/2025/57167,Vendor 2442 Pvt Ltd,27AAAAA7142A1ZD
P_002443,89113.00,2025-09-09,INV/2025/5131,Vendor 2443 Pvt Ltd,27AAAAA1686A1Z8
P_002444,91933.00,2025-08-31,INV/2025/51299,Vendor 2444 Pvt Ltd,27AAAAA5190A1Z9
P_002445,89864.00,2025-09-09,INV/2025/4581,Vendor 2445 Pvt Ltd,27AAAAA6751A1Z8
P_002446,62342.00,2025-05-10,INV/2025/72268,Vendor 2446 Pvt Ltd,27AAAAA2422A1ZO
P_002447,59696.00,2025-07-14,INV/2025/99179,Vendor 2447 Pvt Ltd,27AAAAA2540A1ZL
P_002448,4601.00,2025-06-15,INV/2025/41607,Vendor 2448 Pvt Ltd,27AAAAA8688A1ZS
P_002449,80541.00,2025-07-30,INV/2025/13445,Vendor 2449 Pvt Ltd,27AAAAA4548A1Z9
P_002450,66461.00,2025-08-16,INV/2025/10057,Vendor 2450 Pvt Ltd,27AAAAA1462A1ZI
P_002451,70310.00,2025-12-01,INV/2025/95939,Vendor 2451 Pvt Ltd,27AAAAA7359A1Z2
P_002452,64469.00,2025-03-31,INV/2025/60208,Vendor 2452 Pvt Ltd,27AAAAA9466A1ZY
P_002453,78890.00,2025-06-19,INV/2025/56932,Vendor 2453 Pvt Ltd,27AAAAA5756A1Z5
P_002454,26199.00,2025-09-04,INV/2025/64733,Vendor 2454 Pvt Ltd,27AAAAA2258A1ZE
P_002455,49477.00,2025-01-23,INV/2025/40620,Vendor 2455 Pvt Ltd,27AAAAA3893A1Z3
P_002456,30080.00,2026-01-01,INV/2025/59283,Vendor 2456 Pvt Ltd,27AAAAA9083A1Z1
P_002457,18345.00,2025-03-09,INV/2025/98039,Vendor 2457 Pvt Ltd,27AAAAA3694A1Z4
P_002458,57522.00,2025-09-12,INV/2025/49060,Vendor 2458 Pvt Ltd,27AAAAA1387A1ZA
P_002459,83308.00,2025-10-06,INV/2025/14936,Vendor 2459 Pvt Ltd,27AAAAA7034A1ZE
P_002460,73144.00,2025-12-26,INV/2025/56345,Vendor 2460 Pvt Ltd,27AAAAA8148A1Z5
P_002461,62310.00,2025-07-25,INV/2025/67468,Vendor 2461 Pvt Ltd,27AAAAA6859A1ZZ
P_002462,15961.00,2025-01-13,INV/2025/22233,Vendor 2462 Pvt Ltd,27AAAAA3253A1ZH
P_002463,58571.00,2025-12-04,INV/2025/72554,Vendor 2463 Pvt Ltd,27AAAAA4219A1ZH
P_002464,86117.00,2025-04-05,INV/2025/77299,Vendor 2464 Pvt Ltd,27AAAAA2094A1ZC
P_002465,26635.00,2025-03-17,INV/2025/40366,Vendor 2465 Pvt Ltd,27AAAAA4805A1ZH
P_002466,48840.00,2025-01-31,INV/2025/67872,Vendor 2466 Pvt Ltd,27AAAAA1183A1ZG
P_002467,1260.00,2025-06-05,INV/2025/18964,Vendor 2467 Pvt Ltd,27AAAAA9692A1ZU
P_002468,28091.00,2025-04-07,INV/2025/88036,Vendor 2468 Pvt Ltd,27AAAAA8870A1Z0
P_002469,22699.00,2025-07-18,INV/2025/73487,Vendor 2469 Pvt Ltd,27AAAAA2622A1ZM
P_002470,19251.00,2025-12-08,INV/2025/17640,Vendor 2470 Pvt Ltd,27AAAAA2161A1ZK
P_002471,62711.00,2025-09-20,INV/2025/10514,Vendor 2471 Pvt Ltd,27AAAAA2114A1ZR
P_002472,82101.00,2025-07-05,INV/2025/30536,Vendor 2472 Pvt Ltd,27AAAAA7774A1ZZ
P_002473,51824.00,2025-01-15,INV/2025/26245,Vendor 2473 Pvt Ltd,27AAAAA6250A1ZE
P_002474,98221.00,2025-03-07,INV/2025/63831,Vendor 2474 Pvt Ltd,27AAAAA4681A1Z7
P_002475,84777.00,2025-11-22,INV/2025/21615,Vendor 2475 Pvt Ltd,27AAAAA7660A1Z6
P_002476,9937.00,2025-08-10,INV/2025/79619,Vendor 2476 Pvt Ltd,27AAAAA9145A1Z6
P_002477,92436.00,2025-03-16,INV/2025/85069,Vendor 2477 Pvt Ltd,27AAAAA2390A1ZD
P_002478,60983.00,2025-11-29,INV/2025/45758,Vendor 2478 Pvt Ltd,27AAAAA5601A1ZL
P_002479,40488.00,2025-08-29,INV/2025/68035,Vendor 2479 Pvt Ltd,27AAAAA6359A1Z4
P_002480,61615.00,2025-06-22,INV/2025/12925,Vendor 2480 Pvt Ltd,27AAAAA3248A1ZE
P_002481,33076.00,2025-11-19,INV/2025/36155,Vendor 2481 Pvt Ltd,27AAAAA2031A1ZR
P_002482,29963.00,2025-06-10,INV/2025/43488,Vendor 2482 Pvt Ltd,27AAAAA9413A1ZB
P_002483,40253.00,2025-04-09,INV/2025/44908,Vendor 2483 Pvt Ltd,27AAAAA6710A1ZH
P_002484,87876.00,2025-12-04,INV/2025/25687,Vendor 2484 Pvt Ltd,27AAAAA7944A1Z3
P_002485,24999.00,2025-12-18,INV/2025/90912,Vendor 2485 Pvt Ltd,27AAAAA5833A1ZB
P_002486,26899.00,2025-08-25,INV/2025/77251,Vendor 2486 Pvt Ltd,27AAAAA6261A1ZB
P_002487,83801.00,2025-05-07,INV/2025/27965,Vendor 2487 Pvt Ltd,27AAAAA5775A1Z2
P_002488,84966.00,2025-09-12,INV/2025/50151,Vendor 2488 Pvt Ltd,27AAAAA3999A1ZW
P_002489,74573.00,2025-08-24,INV/2025/71439,Vendor 2489 Pvt Ltd,27AAAAA5435A1ZD
P_002490,33200.00,2025-03-05,INV/2025/50356,Vendor 2490 Pvt Ltd,27AAAAA2180A1ZH
P_002491,33498.00,2025-09-11,INV/2025/60606,Vendor 96 Pvt Ltd,27AAAAA6067A1Z7
P_002492,67093.00,2025-10-18,INV/2025/56114,Vendor 2492 Pvt Ltd,27AAAAA5539A1Z8
P_002493,82427.00,2025-09-08,INV/2025/79023,Vendor 2493 Pvt Ltd,27AAAAA8007A1ZF
P_002494,15755.00,2025-03-13,INV/2025/24737,Vendor 2494 Pvt Ltd,27AAAAA6130A1ZJ
P_002495,5478.00,2025-02-05,INV/2025/37353,Vendor 2495 Pvt Ltd,27AAAAA1892A1Z8
P_002496,12668.00,2025-12-18,INV/2025/56478,Vendor 2496 Pvt Ltd,27AAAAA3087A1Z9
P_002497,1391.00,2025-02-27,INV/2025/45250,Vendor 2497 Pvt Ltd,27AAAAA1981A1ZA
P_002498,56435.00,2025-05-04,INV/2025/31210,Vendor 2498 Pvt Ltd,27AAAAA5656A1Z6
P_002499,72532.00,2025-07-01,INV/2025/31980,Vendor 2499 Pvt Ltd,27AAAAA5370A1ZB
P_002500,28919.00,2025-03-29,INV/2025/51236,Vendor 2500 Pvt Ltd,27AAAAA6189A1Z0
P_002501,12050.00,2025-10-20,INV/2025/98053,Vendor 2501 Pvt Ltd,27AAAAA3627A1ZF
P_002502,12641.00,2025-05-07,INV/2025/54267,Vendor 2502 Pvt Ltd,27AAAAA3040A1ZO
P_002503,22846.00,2025-04-23,INV/2025/37630,Vendor 2503 Pvt Ltd,27AAAAA3713A1ZK
P_002504,57141.00,2025-10-24,INV/2025/79606,Vendor 2504 Pvt Ltd,27AAAAA6054A1ZC
P_002505,53647.00,2025-12-31,INV/2025/59213,Vendor 2505 Pvt Ltd,27AAAAA2343A1ZK
P_002506,80716.00,2025-07-14,INV/2025/4018,Vendor 2506 Pvt Ltd,27AAAAA7299A1ZV
P_002507,57332.00,2025-09-26,INV/2025/45864,Vendor 2507 Pvt Ltd,27AAAAA9053A1Z7
P_002508,58058.00,2025-11-07,INV/2025/27931,Vendor 2508 Pvt Ltd,27AAAAA7355A1Z6
P_002509,22170.00,2025-07-26,INV/2025/28149,Vendor 2509 Pvt Ltd,27AAAAA7187A1Z0
P_002510,32706.00,2025-05-29,INV/2025/31263,Vendor 2510 Pvt Ltd,27AAAAA5491A1Z5
P_002511,90079.00,2025-10-16,INV/2025/32991,Vendor 2511 Pvt Ltd,27AAAAA1397A1Z8
P_002512,51069.00,2025-10-20,INV/2025/46243,Vendor 2512 Pvt Ltd,27AAAAA1358A1ZF
P_002513,95019.00,2025-08-17,INV/2025/56592,Vendor 2513 Pvt Ltd,27AAAAA8148A1Z5
P_002514,35374.00,2025-07-07,INV/2025/35060,Vendor 2514 Pvt Ltd,27AAAAA4744A1ZB
P_002515,78625.00,2025-09-29,INV/2025/26652,Vendor 2515 Pvt Ltd,27AAAAA9473A1ZZ
P_002516,11892.00,2025-12-29,INV/2025/21808,Vendor 2516 Pvt Ltd,27AAAAA4745A1ZA
P_002517,32919.00,2025-02-10,INV/2025/69846,Vendor 2517 Pvt Ltd,27AAAAA1820A1ZO
P_002518,18664.00,2025-08-12,INV/2025/37505,Vendor 2518 Pvt Ltd,27AAAAA5803A1ZH
P_002519,40941.00,2025-03-27,INV/2025/69224,Vendor 2519 Pvt Ltd,27AAAAA7708A1Z9
P_002520,75153.00,2025-12-02,INV/2025/98136,Vendor 2520 Pvt Ltd,27AAAAA1854A1ZE
P_002521,22110.00,2025-05-01,INV/2025/3252,Vendor 2521 Pvt Ltd,27AAAAA7934A1Z5
P_002522,35364.00,2025-04-02,INV/2025/70986,Vendor 2522 Pvt Ltd,27AAAAA2663A1ZD
P_002523,94892.00,2025-04-02,INV/2025/21017,Vendor 2523 Pvt Ltd,27AAAAA7044A1ZC
P_002524,42761.00,2025-03-29,INV/2025/36695,Vendor 2524 Pvt Ltd,27AAAAA1143A1ZO
P_002525,51716.00,2025-03-11,INV/2025/22889,Vendor 2525 Pvt Ltd,27AAAAA1931A1ZK
P_002526,31809.00,2025-11-08,INV/2025/49128,Vendor 2526 Pvt Ltd,27AAAAA3167A1ZC
P_002527,23056.00,2025-12-30,INV/2025/15401,Vendor 2527 Pvt Ltd,27AAAAA8453A1Z5
P_002528,8891.00,2025-07-13,INV/2025/18813,Vendor 2528 Pvt Ltd,27AAAAA1692A1ZA
P_002529,88904.00,2025-07-22,INV/2025/73130,Vendor 2529 Pvt Ltd,27AAAAA9027A1Z9
P_002530,84949.00,2025-09-24,INV/2025/47391,Vendor 2530 Pvt Ltd,27AAAAA8645A1Z3
P_002531,98617.00,2025-05-09,INV/2025/69612,Vendor 2531 Pvt Ltd,27AAAAA7638A1Z4
P_002532,16646.00,2025-01-19,INV/2025/28117,Vendor 2532 Pvt Ltd,27AAAAA9187A1ZW
P_002533,15243.00,2025-11-06,INV/2025/55055,Vendor 2533 Pvt Ltd,27AAAAA5889A1ZV
P_002534,41328.00,2025-09-07,INV/2025/27044,Vendor 2534 Pvt Ltd,27AAAAA1391A1ZE
P_002535,59074.00,2025-10-30,INV/2025/99202,Vendor 2535 Pvt Ltd,27AAAAA3411A1ZP
P_002536,32146.00,2025-03-14,INV/2025/3146,Vendor 2536 Pvt Ltd,27AAAAA7493A1ZZ
P_002537,63902.00,2025-07-24,INV/2025/62125,Vendor 2537 Pvt Ltd,27AAAAA5143A1ZG
P_002538,54599.00,2025-01-27,INV/2025/33160,Vendor 2538 Pvt Ltd,27AAAAA3136A1ZJ
P_002539,38821.00,2025-07-11,INV/2025/7962,Vendor 2539 Pvt Ltd,27AAAAA2659A1Z9
P_002540,10339.00,2025-11-03,INV/2025/39528,Vendor 2540 Pvt Ltd,27AAAAA8100A1ZL
P_002541,5411.00,2025-09-03,INV/2025/9880,Vendor 2541 Pvt Ltd,27AAAAA8816A1Z6
P_002542,21850.00,2025-01-06,INV/2025/14277,Vendor 2542 Pvt Ltd,27AAAAA9302A1ZF
P_002543,7949.00,2025-01-13,INV/2025/67782,Vendor 2543 Pvt Ltd,27AAAAA5417A1ZF
P_002544,58867.00,2025-07-26,INV/2025/44783,Vendor 2544 Pvt Ltd,27AAAAA1395A1ZA
P_002545,48330.00,2025-01-27,INV/2025/68763,Vendor 2545 Pvt Ltd,27AAAAA5668A1Z2
P_002546,67467.00,2025-01-19,INV/2025/88335,Vendor 2546 Pvt Ltd,27AAAAA8100A1ZL
P_002547,20197.00,2025-07-13,INV/2025/44273,Vendor 2547 Pvt Ltd,27AAAAA2102A1ZV
P_002548,18968.00,2025-03-14,INV/2025/26733,Vendor 2548 Pvt Ltd,27AAAAA5376A1Z5
P_002549,28966.00,2025-01-22,INV/2025/6768,Vendor 2549 Pvt Ltd,27AAAAA7461A1Z7
P_002550,54937.00,2025-10-19,INV/2025/26383,Vendor 2550 Pvt Ltd,27AAAAA4186A1Z7
P_002551,56056.00,2025-10-08,INV/2025/75473,Vendor 2551 Pvt Ltd,27AAAAA3484A1Z8
P_002552,8780.00,2025-03-25,INV/2025/5910,Vendor 2552 Pvt Ltd,27AAAAA1009A1ZR
P_002553,28817.00,2025-08-28,INV/2025/22706,Vendor 2553 Pvt Ltd,27AAAAA2082A1ZG
P_002554,87841.00,2025-08-24,INV/2025/45923,Vendor 2554 Pvt Ltd,27AAAAA2310A1ZT
P_002555,75734.00,2025-10-13,INV/2025/72817,Vendor 2555 Pvt Ltd,27AAAAA5228A1ZE
P_002556,82875.00,2025-12-07,INV/2025/43799,Vendor 2556 Pvt Ltd,27AAAAA6416A1ZE
P_002557,89569.00,2025-05-23,INV/2025/78837,Vendor 2557 Pvt Ltd,27AAAAA9520A1ZB
P_002558,63459.00,2025-05-20,INV/2025/44011,Vendor 2558 Pvt Ltd,27AAAAA8108A1ZD
P_002559,6822.00,2025-10-30,INV/2025/40366,Vendor 2559 Pvt Ltd,27AAAAA7630A1ZC
P_002560,32702.00,2025-08-26,INV/2025/21087,Vendor 2560 Pvt Ltd,27AAAAA4587A1Z2
P_002561,47678.00,2025-07-31,INV/2025/98324,Vendor 2561 Pvt Ltd,27AAAAA9287A1ZV
P_002562,10733.00,2025-05-05,INV/2025/22292,Vendor 2562 Pvt Ltd,27AAAAA5900A1ZJ
P_002563,7558.00,2025-08-12,INV/2025/54205,Vendor 2563 Pvt Ltd,27AAAAA6143A1ZE
P_002564,48646.00,2025-03-02,INV/2025/41371,Vendor 2564 Pvt Ltd,27AAAAA6468A1Z2
P_002565,52049.00,2025-10-29,INV/2025/29053,Vendor 2565 Pvt Ltd,27AAAAA9058A1Z2
P_002566,31981.00,2025-11-09,INV/2025/22613,Vendor 2566 Pvt Ltd,27AAAAA5693A1Z1
P_002567,10963.00,2025-02-21,INV/2025/11760,Vendor 2567 Pvt Ltd,27AAAAA7174A1Z5
P_002568,70927.00,2025-08-08,INV/2025/65572,Vendor 2568 Pvt Ltd,27AAAAA3458A1ZA
P_002569,6831.00,2025-01-02,INV/2025/62762,Vendor 2569 Pvt Ltd,27AAAAA3488A1Z4
P_002570,89063.00,2025-12-18,INV/2025/92748,Vendor 2570 Pvt Ltd,27AAAAA7009A1ZF
P_002571,21755.00,2025-06-08,INV/2025/44272,Vendor 2571 Pvt Ltd,27AAAAA1662A1ZG
P_002572,5279.00,2025-11-11,INV/2025/1027,Vendor 2572 Pvt Ltd,27AAAAA2349A1ZE
P_002573,14195.00,2025-05-17,INV/2025/78774,Vendor 2573 Pvt Ltd,27AAAAA9034A1ZA
P_002574,80412.00,2025-05-26,INV/2025/19168,Vendor 2574 Pvt Ltd,27AAAAA2174A1ZF
P_002575,20729.00,2025-11-26,INV/2025/92742,Vendor 2575 Pvt Ltd,27AAAAA5259A1Z7
P_002576,4298.00,2025-07-21,INV/2025/45388,Vendor 2576 Pvt Ltd,27AAAAA5648A1Z6
P_002577,47122.00,2025-09-18,INV/2025/41160,Vendor 2577 Pvt Ltd,27AAAAA8413A1ZD
P_002578,54884.00,2025-05-01,INV/2025/41543,Vendor 2578 Pvt Ltd,27AAAAA7571A1Z4
P_002579,92274.00,2025-03-21,INV/2025/5823,Vendor 2579 Pvt Ltd,27AAAAA3436A1ZG
P_002580,19456.00,2025-02-25,INV/2025/59840,Vendor 2580 Pvt Ltd,27AAAAA2928A1ZD
P_002581,43711.00,2025-12-19,INV/2025/42936,Vendor 2581 Pvt Ltd,27AAAAA5628A1ZA
P_002582,16171.00,2025-11-26,INV/2025/88591,Vendor 2582 Pvt Ltd,27AAAAA7715A1ZA
P_002583,93044.00,2025-04-18,INV/2025/63026,Vendor 2583 Pvt Ltd,27AAAAA5956A1Z3
P_002584,45331.00,2025-02-03,INV/2025/7411,Vendor 2584 Pvt Ltd,27AAAAA4137A1ZG
P_002585,51160.00,2025-04-06,INV/2025/66223,Vendor 2585 Pvt Ltd,27AAAAA5131A1ZK
P_002586,59031.00,2025-03-10,INV/2025/43848,Vendor 2586 Pvt Ltd,27AAAAA6301A1ZM
P_002587,1075.00,2025-03-26,INV/2025/33846,Vendor 2587 Pvt Ltd,27AAAAA4014A1ZO
P_002588,19520.00,2025-01-22,INV/2025/19394,Vendor 2588 Pvt Ltd,27AAAAA6481A1Z5
P_002589,26610.00,2025-04-03,INV/2025/55771,Vendor 2589 Pvt Ltd,27AAAAA5552A1ZB
P_002590,93340.00,2025-06-25,INV/2025/81593,Vendor 2590 Pvt Ltd,27AAAAA6910A1ZF
P_002591,65777.00,2025-04-14,INV/2025/28664,Vendor 247 Pvt Ltd,27AAAAA8149A1Z4
P_002592,35941.00,2025-09-29,INV/2025/52208,Vendor 2592 Pvt Ltd,27AAAAA9273A1Z1
P_002593,57108.00,2025-01-21,INV/2025/60631,Vendor 2593 Pvt Ltd,27AAAAA4222A1ZM
P_002594,70720.00,2025-08-22,INV/2025/6834,Vendor 2594 Pvt Ltd,27AAAAA5754A1Z7
P_002595,62295.00,2025-08-02,INV/2025/61757,Vendor 2595 Pvt Ltd,27AAAAA2028A1ZM
P_002596,41411.00,2025-10-30,INV/2025/30215,Vendor 2596 Pvt Ltd,27AAAAA4783A1Z4
P_002597,30177.00,2025-12-09,INV/2025/76964,Vendor 2597 Pvt Ltd,27AAAAA1634A1ZK
P_002598,30144.00,2025-01-21,INV/2025/30071,Vendor 2598 Pvt Ltd,27AAAAA9695A1ZR
P_002599,394.00,2025-08-09,INV/2025/7260,Vendor 2599 Pvt Ltd,27AAAAA7504A1ZF
P_002600,70257.00,2025-10-07,INV/2025/55624,Vendor 2600 Pvt Ltd,27AAAAA5483A1Z5
P_002601,78775.00,2025-12-06,INV/2025/7710,Vendor 2601 Pvt Ltd,27AAAAA6016A1ZI
P_002602,86776.00,2025-10-10,INV/2025/38690,Vendor 2602 Pvt Ltd,27AAAAA9750A1Z3
P_002603,73599.00,2025-06-18,INV/2025/24230,Vendor 2603 Pvt Ltd,27AAAAA7373A1Z4
P_002604,10543.00,2025-06-18,INV/2025/85783,Vendor 2604 Pvt Ltd,27AAAAA8036A1ZA
P_002605,17123.00,2025-05-13,INV/2025/23154,Vendor 2605 Pvt Ltd,27AAAAA2629A1ZF
P_002606,55995.00,2025-04-15,INV/2025/96572,Vendor 2606 Pvt Ltd,27AAAAA3651A1ZF
P_002607,40665.00,2025-10-05,INV/2025/91643,Vendor 2607 Pvt Ltd,27AAAAA5731A1ZE
P_002608,16017.00,2025-01-02,INV/2025/32398,Vendor 2608 Pvt Ltd,27AAAAA3548A1ZB
P_002609,23558.00,2025-02-28,INV/2025/60151,Vendor 2609 Pvt Ltd,27AAAAA5424A1ZG
P_002610,61087.00,2025-09-19,INV/2025/17003,Vendor 2610 Pvt Ltd,27AAAAA9758A1ZV
P_002611,46795.00,2025-02-17,INV/2025/47299,Vendor 2611 Pvt Ltd,27AAAAA2364A1ZF
P_002612,32904.00,2025-01-10,INV/2025/82309,Vendor 2612 Pvt Ltd,27AAAAA9934A1Z1
P_002613,21371.00,2025-03-16,INV/2025/45839,Vendor 2613 Pvt Ltd,27AAAAA2039A1ZJ
P_002614,25550.00,2025-09-03,INV/2025/83781,Vendor 2614 Pvt Ltd,27AAAAA9762A1ZZ
P_002615,99289.00,2025-08-10,INV/2025/14575,Vendor 2615 Pvt Ltd,27AAAAA7377A1Z0
P_002616,25022.00,2025-11-14,INV/2025/84556,Vendor 2616 Pvt Ltd,27AAAAA3744A1ZD
P_002617,97702.00,2025-04-27,INV/2025/87117,Vendor 2617 Pvt Ltd,27AAAAA2096A1ZA
P_002618,50860.00,2025-06-14,INV/2025/85217,Vendor 2618 Pvt Ltd,27AAAAA8501A1ZG
P_002619,59463.00,2025-04-07,INV/2025/1487,Vendor 2619 Pvt Ltd,27AAAAA1596A1Z7
P_002620,85128.00,2025-06-23,INV/2025/55464,Vendor 2620 Pvt Ltd,27AAAAA7103A1ZK
P_002621,11270.00,2025-03-10,INV/2025/13579,Vendor 2621 Pvt Ltd,27AAAAA8593A1ZW
P_002622,62153.00,2025-09-11,INV/2025/73559,Vendor 2622 Pvt Ltd,27AAAAA3224A1ZM
P_002623,15796.00,2025-11-16,INV/2025/5257,Vendor 2623 Pvt Ltd,27AAAAA6582A1Z3
P_002624,55889.00,2025-05-31,INV/2025/6103,Vendor 2624 Pvt Ltd,27AAAAA9799A1ZM
P_002625,87239.00,2025-03-12,INV/2025/92213,Vendor 2625 Pvt Ltd,27AAAAA5918A1Z9
P_002626,36887.00,2025-06-24,INV/2025/55005,Vendor 2626 Pvt Ltd,27AAAAA3507A1ZK
P_002627,9945.00,2025-09-13,INV/2025/41420,Vendor 2627 Pvt Ltd,27AAAAA6960A1Z5
P_002628,43059.00,2025-04-05,INV/2025/94297,Vendor 2628 Pvt Ltd,27AAAAA5671A1Z7
P_002629,79124.00,2025-11-03,INV/2025/14123,Vendor 2629 Pvt Ltd,27AAAAA9600A1ZE
P_002630,43849.00,2025-06-12,INV/2025/17217,Vendor 2630 Pvt Ltd,27AAAAA5328A1ZD
P_002631,30445.00,2025-01-26,INV/2025/37243,Vendor 2631 Pvt Ltd,27AAAAA2291A1ZD
P_002632,10541.00,2025-12-31,INV/2025/72950,Vendor 2632 Pvt Ltd,27AAAAA9868A1ZS
P_002633,39055.00,2025-10-10,INV/2025/87232,Vendor 2633 Pvt Ltd,27AAAAA9946A1ZX
P_002634,40980.00,2025-08-04,INV/2025/13185,Vendor 2634 Pvt Ltd,27AAAAA1667A1ZB
P_002635,9110.00,2025-02-18,INV/2025/78110,Vendor 2635 Pvt Ltd,27AAAAA3242A1ZK
