record_id,amount,record_date,reference,vendor_name,tax_identity
G_001515,74491.00,2025-05-17,,Vendor 1515 Pvt Ltd,27AAAAA7206A1ZG
G_001516,92833.00,2025-05-08,INV/2025/89895,vendor 1516 pvt ltd,27AAAAA7064A1Z8
G_001517,46499.00,2025-08-28,INV/2025/66828,Vendor 1517 Pvt Ltd,27AAAAA8191A1Z2
G_001518,94270.00,2025-04-28,INV/2025/41001,Vendor 1518 Private Limited,27AAAAA9529A1Z2
G_001519,41091.00,2025-02-16,INV/2025/84188,Vendor 1519 Pvt Ltd,27AAAAA7660A1Z6
G_001520,21741.00,2025-10-22,INV/2025/8525,Vendor 1520 Pvt Ltd,27AAAAA2534A1ZJ
G_001521,1501.00,2025-08-06,INV/2025/89740,vendor 1521 pvt ltd,27AAAAA9074A1Z2
G_001522,67603.00,2025-12-17,,Vendor 1522 Pvt Ltd,27AAAAA9156A1Z3
G_001523,1921.00,2025-11-12,,Vendor 1523 Pvt Ltd,27AAAAA7643A1Z7
G_001524,92190.00,2025-10-01,INV/2025/99260,Vendor 1524 Pvt Ltd,27AAAAA7962A1Z1
G_001525,89763.00,2025-11-08,INV/2025/6551,Vendor 1525 PVT LTD,27AAAAA9652A1Z2
G_001526,29600.00,2025-03-31,INV/2025/10846,Vendor 1526 Pvt Ltd,27AAAAA9577A1ZU
G_001527,6772.00,2025-08-05,INV/2025/65947,Vendor 1527 Pvt Ltd,27AAAAA6788A1ZV
G_001528,44396.00,2025-12-14,INV/2025/33737,Vendor 1528 Pvt Ltd,
G_001529,39313.00,2025-09-05,INV/2025/39475,Vendor 1529 Pvt Ltd,27AAAAA5752A1Z9
G_001530,51692.00,2025-04-22,,Vendor 323 Pvt Ltd,27AAAAA6718A1Z9
G_001531,4743.00,2025-08-26,INV/2025/81969,Vendor 1531 Pvt Ltd,27AAAAA1096A1ZC
G_001532,39205.00,2025-07-01,INV/2025/15046,Vendor 1532 Pvt Ltd,27AAAAA6382A1Z5
G_001533,52799.00,2025-07-01,INV/2025/2161,Vendor 1533 Pvt Ltd,27AAAAA4050A1ZK
G_001534,69449.00,2025-09-21,INV/2025/21147,Vendor 1534 Pvt Ltd,27AAAAA2388A1Z7
G_001535,20498.00,2025-12-03,INV/2025/33785,Vendor 1535 Pvt Ltd,27AAAAA1113A1ZU
G_001536,47875.00,2025-08-08,INV/2025/24878,Vendor 1536 Pvt Ltd Inc,27AAAAA5903A1ZG
G_001537,86119.00,2025-08-13,INV/2025/22211,Vendor 1537 Pvt Ltd,27AAAAA8185A1Z0
G_001538,47185.00,2025-12-30,INV/2025/27013,Vendor 1538 Pvt Ltd,27AAAAA1095A1ZD
G_001539,51813.00,2025-08-04,INV/2025/98507,Vendor 1539 Pvt Ltd,27AAAAA3190A1ZD
G_001540,62922.00,2025-12-07,INV/2025/35838,Vendor 1540 Pvt Ltd,27AAAAA4260A1ZG
G_001541,89456.00,2026-01-01,INV/2025/17703,Vendor 1541 Pvt Ltd,27AAAAA9119A1Z8
G_001542,65879.00,2025-07-19,INV/2025/18225,Vendor 1542 Pvt Ltd,27AAAAA7551A1Z8
G_001543,16631.00,2025-03-21,INV/2025/46104,None,27AAAAA1346A1ZJ
G_001544,89007.00,2025-06-25,,Vendor 1544 Pvt Ltd,27AAAAA1852A1ZG
G_001545,63039.00,2025-05-29,INV/2025/37991,Vendor 1545 Pvt Ltd,27AAAAA8116A1ZD
G_001546,81051.00,2025-03-20,INV/2025/96584,Vendor 1546 PVT LTD,27AAAAA5059A1Z9
G_001547,34641.00,2025-12-25,INV/2025/33421,Vendor,27AAAAA2884A1Z6
G_001548,92000.00,2025-09-15,INV/2025/81098,Vendor 1548 Pvt Ltd,27AAAAA2688A1Z4
G_001549,30165.00,2025-03-03,INV/2025/18340,Vendor 1549 Pvt Ltd,27AAAAA3436A1ZG
G_001550,19263.00,2025-08-07,INV/2025/3314,Vendor 1550 Private Limited,27AAAAA4148A1ZD
G_001551,106970.00,2025-09-26,INV/2025/41166,Vendor 1551 Pvt Ltd,27AAAAA7231A1ZF
G_001552,62909.00,2025-02-01,INV/2025/67828,Vendor 1552 Pvt Ltd,27AAAAA7980A1ZZ
G_001553,35390.00,2025-07-06,,Vendor 1553 Pvt Ltd,27AAAAA2803A1ZN
G_001554,42022.00,2025-01-25,INV/2025/24822,Vendor 1554 Pvt Ltd,27AAAAA5046A1ZE
G_001555,27884.00,2025-05-27,INV/2025/62873,Vendor 1555 Pvt Ltd,27AAAAA6269A1Z3
G_001556,24327.00,2025-05-10,INV/2025/65393,Vendor 1556 Pvt Ltd,27AAAAA8059A1Z3
G_001557,87780.00,2025-01-07,INV/2025/90517,None,27AAAAA2587A1Z6
G_001558,194524.00,2025-07-05,INV/2025/98377,Vendor 1558 Pvt Ltd,27AAAAA6907A1ZA
G_001559,27629.00,2025-10-27,INV/2025/51338,Vendor 1559 Pvt Ltd,27AAAAA5521A1ZI
G_001560,5479.00,2025-10-28,INV/2025/86767,Vendor 1560 Pvt Ltd,27AAAAA8303A1ZG
G_001561,71741.00,2025-11-13,INV/2025/45944,Vendor 1561 Pvt Ltd,27AAAAA2226A1ZM
G_001562,70034.00,2025-03-20,INV/2025/6742,Vendor 1562 Pvt Ltd,27AAAAA4309A1ZI
G_001563,99630.00,2025-10-14,,Vendor 1563 Pvt Ltd,27AAAAA5137A1ZE
G_001564,57263.00,2025-02-04,INV/2025/64284,Vendor 1564 Pvt Ltd,27AAAAA2923A1ZI
G_001565,2967.00,2025-03-27,INV/2025/79532,Vendor 1565 Pvt Ltd,27AAAAA9255A1Z3
G_001566,12112.00,2025-10-17,INV/2025/8968,Vendor 1566 Pvt Ltd,27AAAAA5745A1Z8
G_001567,64984.00,2025-12-17,,Vendor 1567 Pvt Ltd,27AAAAA7512A1ZF
G_001568,57476.00,2025-09-18,INV/2025/51351,Vendor,27AAAAA3711A1ZM
G_001569,27222.00,2025-04-05,INV/2025/1471,Vendor 1569 Pvt Ltd,27AAAAA5448A1Z8
G_001570,134626.00,2025-08-22,INV/2025/67036,Vendor 1570 Pvt Ltd,27AAAAA1145A1ZM
G_001571,38944.00,2025-12-29,INV/2025/36194,Vendor 1571 PVT LTD,27AAAAA4609A1ZF
G_001572,31323.00,2025-05-30,INV/2025/6123,Vendor 1572 Pvt Ltd Inc,27AAAAA9741A1Z4
G_001573,6852.00,2025-11-25,,Vendor 1573 Pvt Ltd,27AAAAA5430A1ZI
G_001574,283.00,2025-11-29,INV/2025/46542,Vendor 1574 Pvt Ltd Inc,27AAAAA2903A1ZM
G_001575,34708.00,2025-03-10,,Vendor 1575 Pvt Ltd,27AAAAA9999A1ZK
G_001576,82145.00,2025-01-06,INV/2025/47593,Vendor 1576 Pvt Ltd,27AAAAA1938A1ZD
G_001577,33652.00,2025-01-09,INV/2025/71436,None,27AAAAA3895A1Z1
G_001578,94812.00,2025-12-19,,Vendor 1578 Pvt Ltd,27AAAAA2743A1ZG
G_001579,58058.00,2025-04-23,INV/2025/43501,Vendor 1579 Pvt Ltd,27AAAAA4377A1Z6
G_001580,20501.00,2025-08-17,INV/2025/31372,Vendor 1580 Pvt Ltd,27AAAAA7479A1ZX
G_001581,12380.00,2025-09-11,INV/2025/24791,Vendor 1581 Pvt Ltd,27AAAAA8848A1ZY
G_001582,24854.00,2025-10-19,,Vendor 1582 Pvt Ltd,27AAAAA3885A1Z3
G_001583,2858.00,2025-06-08,,Vendor 1583 Pvt Ltd,27AAAAA5621A1ZH
G_001584,9203.00,2025-03-15,INV/2025/10443,Vendor 1584 Pvt Ltd,27AAAAA4077A1Z9
G_001585,26474.00,2025-09-27,INV/2025/18995,Vendor 1585 Pvt Ltd,27AAAAA7594A1ZX
G_001586,50430.00,2025-01-11,INV/2025/15422,Vendor 1586 Pvt Ltd,
G_001587,17424.00,2025-05-08,INV/2025/11957,Vendor 1587 Pvt Ltd,27AAAAA1716A1ZL
G_001588,1332.00,2025-02-24,INV/2025/72089,Vendor 1588 Pvt Ltd,27AAAAA1221A1ZT
G_001589,18349.00,2025-09-03,,Vendor 1589 Pvt Ltd,27AAAAA4314A1ZL
G_001590,43583.00,2025-09-03,INV/2025/21252,Vendor 1590 Pvt Ltd,27AAAAA6036A1ZE
G_001591,82345.00,2025-10-06,INV/2025/17131,Vendor 1591 Pvt Ltd,27AAAAA5382A1Z7
G_001592,38994.00,2025-02-22,,Vendor 1592 Pvt Ltd,27AAAAA9923A1Z4
G_001593,29501.00,2025-01-13,INV/2025/30710,Vendor 1593 Pvt Ltd,27AAAAA1019A1ZP
G_001594,29707.00,2025-12-17,INV/2025/51429,vendor 1594 pvt ltd,27AAAAA5699A1ZV
G_001595,64563.00,2025-03-28,INV/2025/15435,Vendor 1595 Pvt Ltd,27AAAAA2841A1ZH
G_001596,46933.00,2025-02-09,INV/2025/81700,Vendor 1596 Pvt Ltd,27AAAAA5617A1ZD
G_001597,5781.00,2025-11-06,INV/2025/20805,Vendor 1597 Pvt Ltd,27AAAAA2389A1Z6
G_001598,89154.00,2025-08-06,,Vendor 1598 Pvt Ltd,27AAAAA3971A1Z8
G_001599,45763.00,2025-02-23,,Vendor 1599 Pvt Ltd,27AAAAA5702A1ZJ
G_001600,93332.00,2025-02-09,,Vendor 1600 Pvt Ltd,27AAAAA5348A1Z9
G_001601,42076.00,2025-03-17,INV/2025/52196,Vendor 1601 Pvt Ltd,27AAAAA3401A1ZR
G_001602,8922.00,2025-02-27,INV/2025/76739,Vendor 1602 Pvt Ltd,27AAAAA8838A1Z0
G_001603,11955.00,2025-06-15,INV/2025/17716,Vendor 1603 Pvt Ltd,27AAAAA3370A1ZF
G_001604,64876.00,2025-08-06,INV/2025/64083,Vendor,27AAAAA6231A1ZH
G_001605,18216.00,2025-12-01,INV/2025/33231,Vendor 1605 Pvt Ltd,27AAAAA6463A1Z7
G_001606,70062.00,2025-09-10,INV/2025/70792,Vendor 1606 PVT LTD,27AAAAA9826A1Z2
G_001607,69167.00,2025-10-23,INV/2025/91898,Vendor 1607 Pvt Ltd,27AAAAA2429A1ZH
G_001608,26744.00,2025-01-09,INV/2025/48500,Vendor 1608 PVT LTD,27AAAAA1046A1ZM
G_001609,45889.00,2025-07-04,INV/2025/19264,Vendor 1609 Pvt Ltd,27AAAAA1976A1Z7
G_001610,31884.00,2025-04-18,INV/2025/30437,Vendor 1610 Pvt Ltd,27AAAAA7898A1ZQ
G_001611,49574.00,2025-01-14,,Vendor 1611 Pvt Ltd,27AAAAA3344A1ZH
G_001612,86967.00,2025-10-25,INV/2025/10669,Vendor 1612 Pvt Ltd,27AAAAA2736A1ZF
G_001613,4056.00,2025-03-17,INV/2025/48873,Vendor 1613 Pvt Ltd,27AAAAA3591A1Z8
G_001614,74704.00,2025-08-02,INV/2025/20623,Vendor 1614 Pvt Ltd,27AAAAA1204A1ZU
G_001615,91662.00,2025-06-03,INV/2025/62628,Vendor 1615 Pvt Ltd,27AAAAA9641A1Z5
G_001616,37687.00,2025-02-26,INV/2025/21432,Vendor 1616 Pvt Ltd,27AAAAA1216A1ZQ
G_001617,66067.00,2025-03-24,INV/2025/2424,Vendor 1617 Pvt Ltd,27AAAAA3843A1ZD
G_001618,72734.00,2025-12-31,,Vendor 1618 Pvt Ltd,27AAAAA8443A1Z7
G_001619,55631.00,2025-03-22,,Vendor 1619 Pvt Ltd,27AAAAA4724A1ZF
G_001620,97504.00,2025-04-19,INV/2025/53481,Vendor 1620 PVT LTD,27AAAAA3050A1ZM
G_001621,90857.00,2025-08-28,INV/2025/63575,Vendor 1621 Pvt Ltd,27AAAAA2264A1ZG
G_001622,21703.00,2025-01-28,INV/2025/49690,Vendor 1622 PVT LTD,27AAAAA7233A1ZD
G_001623,10299.00,2025-07-05,INV/2025/80061,Vendor 1623 Pvt Ltd,27AAAAA2710A1ZP
G_001624,71084.00,2025-02-24,INV/2025/9561,Vendor 1624 Pvt Ltd,27AAAAA3666A1Z8
G_001625,24707.00,2025-10-10,INV/2025/27440,Vendor 1625 Private Limited,27AAAAA6064A1ZA
G_001626,74827.00,2025-10-17,INV/2025/6881,None,27AAAAA2393A1ZA
G_001627,41332.00,2025-02-17,INV/2025/41449,Vendor 1627 Pvt Ltd,27AAAAA1787A1Z6
G_001628,52284.00,2025-09-14,INV/2025/26543,Vendor 1628 Pvt Ltd,27AAAAA5626A1ZC
G_001629,17076.00,2025-12-26,INV/2025/89432,Vendor 1629 Pvt Ltd,27AAAAA6830A1ZC
G_001630,13338.00,2025-09-15,INV/2025/20685,Vendor 1630 Pvt Ltd,27AAAAA9250A1Z8
G_001631,76955.00,2025-01-20,INV/2025/39026,Vendor 1631 Pvt Ltd,27AAAAA8814A1Z8
G_001632,82144.00,2025-02-17,INV/2025/95170,Vendor 1632 Pvt Ltd,27AAAAA2290A1ZE
G_001633,94282.00,2025-03-24,INV/2025/66748,vendor 1633 pvt ltd,27AAAAA3307A1ZM
G_001634,44849.00,2025-08-18,INV/2025/18196,Vendor 1634 Pvt Ltd,27AAAAA9573A1ZY
G_001635,5344.00,2025-12-31,INV/2025/90505,Vendor 1635 Pvt Ltd,27AAAAA8059A1Z3
G_001636,20075.00,2025-10-18,,Vendor 1636 Pvt Ltd,27AAAAA2228A1ZK
G_001637,18793.00,2025-06-08,,Vendor 1637 Pvt Ltd,27AAAAA1244A1ZM
G_001638,65493.00,2025-02-18,INV/2025/60612,Vendor 1638 Pvt Ltd,27AAAAA2428A1ZI
G_001639,9034.00,2025-05-24,INV/2025/76564,Vendor 1639 Pvt Ltd,27AAAAA3645A1ZD
G_001640,93246.00,2025-08-24,,Vendor 1640 Pvt Ltd,27AAAAA3935A1ZC
G_001641,85335.00,2025-03-13,,Vendor 1641 Pvt Ltd,27AAAAA8242A1ZA
G_001642,37668.00,2025-07-25,,Vendor 1642 Pvt Ltd,27AAAAA6955A1Z2
G_001643,57880.00,2025-07-07,INV/2025/68171,Vendor 1643 Pvt Ltd,
G_001644,66414.00,2025-08-19,,Vendor 1644 Pvt Ltd,27AAAAA7769A1ZW
G_001645,81446.00,2025-11-26,INV/2025/8478,Vendor 1645 Pvt Ltd,27AAAAA1699A1Z3
G_001646,20358.00,2025-02-23,INV/2025/39097,Vendor 1646 Pvt Ltd,27AAAAA1130A1ZT
G_001647,29335.00,2025-07-18,INV/2025/61591,Vendor 1647 Pvt Ltd Inc,27AAAAA2195A1ZA
G_001648,61029.00,2025-02-25,INV/2025/12248,Vendor 1648 Pvt Ltd,27AAAAA9767A1ZU
G_001649,56869.00,2025-04-13,INV/2025/53628,Vendor 1649 Pvt Ltd,27AAAAA7503A1ZG
G_001650,27970.00,2025-12-26,INV/2025/98161,Vendor 1650 Pvt Ltd,27AAAAA8967A1ZU
G_001651,71544.00,2025-03-21,INV/2025/62599,Vendor 1651 Pvt Ltd,27AAAAA1627A1ZJ
G_001652,78884.00,2025-07-14,,Vendor 1652 Pvt Ltd,27AAAAA1513A1ZQ
G_001653,62150.00,2025-04-20,INV/2025/8088,Vendor 1653 Pvt Ltd,27AAAAA8046A1Z8
G_001654,35469.00,2025-05-10,INV/2025/84320,Vendor 1654 Pvt Ltd,27AAAAA7929A1Z2
G_001655,53193.00,2025-02-11,,Vendor 1655 Pvt Ltd,27AAAAA5487A1Z1
G_001656,68883.00,2025-04-20,,Vendor 1656 Pvt Ltd,27AAAAA7876A1ZW
G_001657,12216.00,2025-08-08,,Vendor 1657 Pvt Ltd,27AAAAA1880A1ZC
G_001658,45880.00,2025-08-03,INV/2025/64127,Vendor 1658 Pvt Ltd,27AAAAA4253A1ZF
G_001659,91416.00,2025-08-12,,Vendor 1659 Pvt Ltd,27AAAAA3632A1ZI
G_001660,73619.00,2025-11-02,INV/2025/27025,Vendor 1660 Pvt Ltd,27AAAAA1162A1ZL
G_001661,85064.00,2025-12-07,INV/2025/97253,Vendor 1661 Pvt Ltd,27AAAAA3369A1Z8
G_001662,60217.00,2025-03-17,,Vendor 1662 Pvt Ltd,27AAAAA3465A1ZB
G_001663,34546.00,2025-09-24,INV/2025/95671,Vendor 1663 Pvt Ltd,27AAAAA7658A1Z0
G_001664,83238.00,2025-08-19,,Vendor 1664 Pvt Ltd,27AAAAA3059A1ZD
G_001665,97841.00,2025-04-07,INV/2025/56073,None,27AAAAA4581A1Z8
G_001666,28429.00,2025-06-28,,Vendor 1666 Pvt Ltd,27AAAAA7185A1Z2
G_001667,48630.00,2025-07-06,INV/2025/3122,Vendor 1667 Pvt Ltd,27AAAAA1235A1ZN
G_001668,91760.00,2025-09-13,,Vendor 1668 Pvt Ltd,27AAAAA3043A1ZL
G_001669,46265.00,2025-10-05,INV/2025/56816,None,27AAAAA6762A1Z5
G_001670,60238.00,2025-08-08,INV/2025/49905,Vendor 1670 Pvt Ltd,27AAAAA3880A1Z8
G_001671,57231.00,2025-07-15,INV/2025/38359,Vendor 1671 Pvt Ltd,
G_001672,92124.00,2025-11-14,,Vendor 1672 Pvt Ltd,27AAAAA5640A1ZE
G_001673,11849.00,2025-11-29,INV/2025/3153,Vendor,27AAAAA2700A1ZR
G_001674,13168.00,2025-11-21,INV/2025/59209,None,27AAAAA9924A1Z3
G_001675,110468.00,2025-04-19,INV/2025/30213,Vendor 1675 Pvt Ltd,27AAAAA5749A1Z4
G_001676,16410.00,2025-06-29,INV/2025/61810,Vendor 1676 Pvt Ltd,27AAAAA8693A1ZV
G_001677,1096.00,2025-07-11,INV/2025/30351,Vendor 1677 Pvt Ltd Inc,27AAAAA7484A1Z0
G_001678,40391.00,2025-08-01,INV/2025/89250,Vendor 1678 Pvt Ltd,27AAAAA5333A1ZG
G_001679,4382.00,2025-01-08,INV/2025/4440,Vendor 1679 Pvt Ltd,27AAAAA7792A1ZX
G_001680,97256.00,2025-11-04,INV/2025/42611,Vendor 1680 Pvt Ltd,27AAAAA9502A1ZD
G_001681,31797.00,2025-10-12,INV/2025/52296,Vendor 1681 Pvt Ltd,27AAAAA8045A1Z9
G_001682,75840.00,2025-08-08,,Vendor 1682 Pvt Ltd,27AAAAA1845A1ZF
G_001683,52937.00,2025-06-12,INV/2025/68800,Vendor 1683 Pvt Ltd,27AAAAA3846A1ZA
G_001684,66193.00,2025-03-02,INV/2025/83764,Vendor,27AAAAA3069A1ZB
G_001685,72570.00,2025-03-23,INV/2025/43258,Vendor 1685 Pvt Ltd,27AAAAA5263A1ZB
G_001686,1612.00,2025-11-18,INV/2025/78763,Vendor 1686 Pvt Ltd,27AAAAA8166A1Z3
G_001687,10424.00,2025-10-20,INV/2025/51122,Vendor 1687 Pvt Ltd,27AAAAA9907A1Z4
G_001688,83260.00,2025-11-20,INV/2025/47939,Vendor 1688 Pvt Ltd,27AAAAA8433A1Z9
G_001689,39018.00,2025-04-10,INV/2025/71178,Vendor 1689 Pvt Ltd,
G_001690,34241.00,2025-12-04,INV/2025/7782,Vendor 1690 Pvt Ltd,27AAAAA7194A1Z1
G_001691,83774.00,2025-10-24,INV/2025/14555,Vendor 1691 Pvt Ltd,27AAAAA1379A1ZA
G_001692,14134.00,2025-03-14,INV/2025/38022,Vendor 1692 Pvt Ltd,27AAAAA3010A1ZU
G_001693,64881.00,2025-07-05,INV/2025/28259,Vendor 1693 Pvt Ltd,27AAAAA2267A1ZD
G_001694,54330.00,2025-02-07,,Vendor 1694 Pvt Ltd,27AAAAA1359A1ZE
G_001695,49285.00,2025-06-10,,Vendor 1695 Pvt Ltd,27AAAAA7879A1ZT
G_001696,39258.00,2025-01-06,INV/2025/24419,vendor 1696 pvt ltd,27AAAAA3945A1ZA
G_001697,15462.00,2025-06-25,INV/2025/46453,Vendor 1697 Pvt Ltd,27AAAAA1515A1ZO
G_001698,1514.00,2025-03-23,INV/2025/69386,Vendor 1698 Pvt Ltd,27AAAAA9953A1ZY
G_001699,70348.00,2025-01-12,INV/2025/68894,Vendor 1699 PVT LTD,27AAAAA1484A1ZC
G_001700,15145.00,2025-04-22,INV/2025/4866,Vendor 1700 Pvt Ltd,27AAAAA6978A1ZV
G_001701,35173.00,2025-05-21,INV/2025/64120,Vendor 1701 Pvt Ltd,27AAAAA3073A1ZF
G_001702,61316.00,2025-09-11,INV/2025/58155,Vendor,27AAAAA5822A1ZE
G_001703,22770.00,2025-04-12,INV/2025/91053,Vendor 1703 Pvt Ltd,
G_001704,76599.00,2025-10-28,INV/2025/41840,Vendor 1704 Pvt Ltd,27AAAAA2685A1Z7
G_001705,56915.00,2025-08-17,INV/2025/56540,Vendor 1705 Pvt Ltd Inc,27AAAAA8992A1ZT
G_001706,79699.00,2025-07-16,INV/2025/57270,Vendor 1706 Pvt Ltd,27AAAAA2762A1ZD
G_001707,59004.00,2025-03-27,,Vendor 1707 Pvt Ltd,27AAAAA2052A1ZM
G_001708,38566.00,2025-11-06,,Vendor 1708 Pvt Ltd,27AAAAA7714A1ZB
G_001709,4024.00,2025-02-28,INV/2025/24580,Vendor 1709 Pvt Ltd,27AAAAA4046A1ZG
G_001710,28304.00,2025-12-03,INV/2025/49714,Vendor 1710 Pvt Ltd,27AAAAA2190A1ZF
G_001711,1362.00,2025-06-13,INV/2025/91215,Vendor 1711 Pvt Ltd,27AAAAA3003A1ZT
G_001712,74479.00,2025-06-14,INV/2025/31493,Vendor,27AAAAA8624A1Z8
G_001713,69209.00,2025-04-22,INV/2025/14489,vendor 1713 pvt ltd,27AAAAA4476A1Z6
G_001714,75328.00,2025-11-27,INV/2025/56279,Vendor,27AAAAA2225A1ZN
G_001715,26071.00,2025-04-11,INV/2025/7509,Vendor 1715 Pvt Ltd,27AAAAA5496A1Z0
G_001716,59447.00,2025-03-29,INV/2025/79830,Vendor 1716 Pvt Ltd,27AAAAA3033A1ZN
G_001717,74920.00,2025-01-10,INV/2025/85366,Vendor 1717 Pvt Ltd,27AAAAA1348A1ZH
G_001718,17278.00,2025-07-26,,Vendor 236 Pvt Ltd,27AAAAA2290A1ZE
G_001719,44322.00,2025-11-27,INV/2025/3132,Vendor 1719 Pvt Ltd,27AAAAA1640A1ZM
G_001720,94898.00,2025-06-04,INV/2025/37002,Vendor 1720 Pvt Ltd,27AAAAA7800A1ZG
G_001721,73035.00,2025-06-10,INV/2025/65725,Vendor,27AAAAA2306A1ZP
G_001722,64762.00,2025-11-25,INV/2025/16913,Vendor 1722 Pvt Ltd,
G_001723,6369.00,2025-01-06,INV/2025/19184,Vendor 1723 Pvt Ltd,27AAAAA4670A1ZA
G_001724,29767.00,2025-03-29,INV/2025/12536,Vendor 1724 Pvt Ltd,27AAAAA8138A1Z7
G_001725,70558.00,2025-01-03,,Vendor 1725 Pvt Ltd,27AAAAA7043A1ZD
G_001726,14623.00,2025-01-25,INV/2025/40883,Vendor 1726 Pvt Ltd,27AAAAA1705A1ZO
G_001727,35477.00,2025-12-24,,Vendor 1727 Pvt Ltd,27AAAAA7218A1ZC
G_001728,33304.00,2025-06-13,INV/2025/20398,Vendor 1728 Pvt Ltd,27AAAAA2964A1Z9
G_001729,83580.00,2025-08-17,INV/2025/88586,Vendor 1729 Pvt Ltd,27AAAAA7771A1Z2
G_001730,86773.00,2025-09-08,INV/2025/37771,Vendor 1730 Pvt Ltd,27AAAAA8830A1Z8
G_001731,12133.00,2025-05-16,INV/2025/39828,Vendor 1731 Pvt Ltd,27AAAAA4700A1ZN
G_001732,86539.00,2025-11-28,,Vendor 1732 Pvt Ltd,27AAAAA4971A1Z6
G_001733,64928.00,2025-01-31,INV/2025/28849,Vendor 1733 Pvt Ltd,27AAAAA2231A1ZP
G_001734,24730.00,2025-09-07,INV/2025/14701,Vendor 1734 Pvt Ltd,27AAAAA7308A1ZD
G_001735,134922.00,2025-06-10,INV/2025/41871,Vendor 1735 Pvt Ltd,27AAAAA9644A1Z2
G_001736,17147.00,2025-04-23,INV/2025/48663,Vendor 1736 Pvt Ltd,27AAAAA2731A1ZK
G_001737,26710.00,2025-07-24,INV/2025/25635,Vendor 1737 Pvt Ltd,27AAAAA9412A1ZC
G_001738,75760.00,2025-11-28,INV/2025/14377,Vendor 1738 Pvt Ltd,27AAAAA6032A1ZI
G_001739,31631.00,2025-01-09,INV/2025/61404,Vendor 1739 Pvt Ltd,27AAAAA2805A1ZL
G_001740,59428.00,2025-06-30,INV/2025/35809,Vendor 1740 Pvt Ltd,27AAAAA9698A1ZO
G_001741,56654.00,2025-04-19,INV/2025/20742,Vendor 1741 Pvt Ltd,27AAAAA6806A1ZC
G_001742,7067.00,2025-08-14,INV/2025/36728,Vendor 1742 Pvt Ltd,27AAAAA6467A1Z3
G_001743,96044.00,2025-08-05,INV/2025/26419,Vendor 1743 Pvt Ltd,27AAAAA7267A1Z3
G_001744,69510.00,2025-11-08,INV/2025/65699,Vendor 1744 Private Limited,27AAAAA5520A1ZJ
G_001745,14659.00,2025-04-23,INV/2025/16097,Vendor 1745 Pvt Ltd,27AAAAA5078A1Z6
G_001746,31395.00,2025-02-03,INV/2025/70747,Vendor 1746 Pvt Ltd,27AAAAA5361A1ZC
G_001747,51468.00,2025-07-21,INV/2025/14278,Vendor 1747 Pvt Ltd,27AAAAA7628A1Z6
G_001748,65004.00,2025-04-16,INV/2025/23417,Vendor 1748 Pvt Ltd,27AAAAA5395A1Z2
G_001749,96291.00,2025-01-02,INV/2025/13352,Vendor 1749 Pvt Ltd,27AAAAA5718A1ZB
G_001750,96974.00,2025-06-06,INV/2025/91169,Vendor 1750 Pvt Ltd,27AAAAA8811A1ZB
G_001751,21942.00,2025-04-06,,Vendor 1751 Pvt Ltd,27AAAAA2137A1ZK
G_001752,87398.00,2025-08-31,INV/2025/57088,Vendor 1752 Pvt Ltd,27AAAAA1208A1ZQ
G_001753,10190.00,2025-03-29,INV/2025/90024,Vendor 1753 Pvt Ltd,27AAAAA5322A1ZJ
G_001754,76535.00,2025-01-01,,Vendor 1754 Pvt Ltd,27AAAAA8763A1Z0
G_001755,2379.00,2025-10-18,,Vendor 1755 Pvt Ltd,27AAAAA1740A1ZL
G_001756,66048.00,2025-03-27,INV/2025/99958,Vendor 1756 Pvt Ltd,27AAAAA9606A1Z8
G_001757,96593.00,2025-06-21,INV/2025/60325,Vendor 1757 Pvt Ltd,27AAAAA5990A1Z1
G_001758,33830.00,2025-12-06,INV/2025/64765,Vendor 1758 Pvt Ltd,27AAAAA9940A1Z3
G_001759,39570.00,2025-12-30,,Vendor 1759 Pvt Ltd,27AAAAA6777A1ZY
G_001760,14879.00,2025-05-19,INV/2025/90887,vendor 1760 pvt ltd,27AAAAA8935A1Z2
G_001761,28969.00,2025-12-04,INV/2025/19564,Vendor 1761 Pvt Ltd,27AAAAA7722A1ZB
G_001762,47209.00,2025-04-16,INV/2025/98565,Vendor 1762 Pvt Ltd,27AAAAA8056A1Z6
G_001763,83820.00,2025-02-25,,Vendor 1763 Pvt Ltd,27AAAAA7189A1ZY
G_001764,69162.00,2025-03-31,,Vendor 1764 Pvt Ltd,27AAAAA8360A1Z7
G_001765,51352.00,2025-10-29,,Vendor 1765 Pvt Ltd,27AAAAA6426A1ZC
G_001766,10974.00,2025-10-24,INV/2025/69167,Vendor 1766 Pvt Ltd,27AAAAA4122A1ZN
G_001767,74373.00,2025-06-27,INV/2025/38802,Vendor 1767 Pvt Ltd,27AAAAA8455A1Z3
G_001768,61221.00,2025-12-15,INV/2025/20690,Vendor 1768 Pvt Ltd Inc,27AAAAA3410A1ZQ
G_001769,39899.00,2025-09-07,INV/2025/38782,Vendor 1769 Pvt Ltd,27AAAAA3664A1ZA
G_001770,5467.00,2025-04-22,INV/2025/38095,Vendor 1770 Pvt Ltd,27AAAAA9001A1ZJ
G_001771,46270.00,2025-12-05,INV/2025/1084,Vendor 1771 Pvt Ltd,27AAAAA8050A1ZC
G_001772,65897.00,2025-12-07,INV/2025/74498,Vendor 1772 Pvt Ltd,27AAAAA5641A1ZD
