purchase_id,gst_id,label,mutation_type
P_002223,G_002223,POSITIVE,EXACT
P_002224,G_002224,POSITIVE,EXACT
P_002225,G_002225,NEGATIVE,TAX_MISMATCH
P_002226,G_002226,NEGATIVE,TAX_MISMATCH
P_002227,G_002227,NEGATIVE,TAX_MISMATCH
P_002228,G_002228,POSITIVE,EXACT
P_002229,G_002229,POSITIVE,EXACT
P_002230,G_002230,POSITIVE,VENDOR_ALIAS
P_002231,G_002231,NEGATIVE,AMOUNT_MISMATCH
P_002232,G_002232,POSITIVE,EXACT
P_002233,G_002233,NEGATIVE,AMOUNT_MISMATCH
P_002234,G_002234,POSITIVE,EXACT
P_002235,G_002235,NEGATIVE,AMOUNT_MISMATCH
P_002236,G_002236,NEGATIVE,TAX_MISMATCH
P_002237,G_002237,POSITIVE,VENDOR_ALIAS
P_002238,G_002238,POSITIVE,EXACT
P_002239,G_002239,POSITIVE,EXACT
P_002240,G_002240,POSITIVE,EXACT
P_002241,G_002241,POSITIVE,EXACT
P_002242,G_002242,POSITIVE,REF_MISSING
P_002243,G_002243,NEGATIVE,AMOUNT_MISMATCH
P_002244,G_002244,POSITIVE,EXACT
P_002245,G_002245,NEGATIVE,TAX_MISMATCH
P_002246,G_002246,POSITIVE,VENDOR_ALIAS
P_002247,G_002247,POSITIVE,EXACT
P_002248,G_002248,NEGATIVE,AMOUNT_MISMATCH
P_002249,G_002249,POSITIVE,EXACT
P_002250,G_002250,POSITIVE,EXACT
P_002251,G_002251,POSITIVE,EXACT
P_002252,G_002252,POSITIVE,EXACT
P_002253,G_002253,POSITIVE,VENDOR_ALIAS
P_002254,G_002254,POSITIVE,REF_MISSING
P_002255,G_002255,POSITIVE,VENDOR_ALIAS
P_002256,G_002256,POSITIVE,REF_MISSING
P_002257,G_002257,POSITIVE,EXACT
P_002258,G_002258,POSITIVE,EXACT
P_002259,G_002259,NEGATIVE,TAX_MISMATCH
P_002260,G_002260,POSITIVE,EXACT
P_002261,G_002261,POSITIVE,EXACT
P_002262,G_002262,NEGATIVE,TAX_MISMATCH
P_002263,G_002263,NEGATIVE,AMOUNT_MISMATCH
P_002264,G_002264,POSITIVE,EXACT
P_002265,G_002265,POSITIVE,EXACT
P_002266,G_002266,POSITIVE,VENDOR_ALIAS
P_002267,G_002267,POSITIVE,VENDOR_ALIAS
P_002268,G_002268,POSITIVE,REF_MISSING
P_002269,G_002269,POSITIVE,EXACT
P_002270,G_002270,POSITIVE,EXACT
P_002271,G_002271,NEGATIVE,TAX_MISMATCH
P_002272,G_002272,POSITIVE,REF_MISSING
P_002273,G_002273,POSITIVE,EXACT
P_002274,G_002274,POSITIVE,REF_MISSING
P_002275,G_002275,NEGATIVE,TAX_MISMATCH
P_002276,G_002276,POSITIVE,EXACT
P_002277,G_002277,POSITIVE,REF_MISSING
P_002278,G_002278,POSITIVE,REF_MISSING
P_002279,G_002279,POSITIVE,EXACT
P_002280,G_002280,POSITIVE,VENDOR_ALIAS
P_002281,G_002281,POSITIVE,EXACT
P_002282,G_002282,POSITIVE,EXACT
P_002283,G_002283,POSITIVE,EXACT
P_002284,G_002284,NEGATIVE,TAX_MISMATCH
P_002285,G_002285,POSITIVE,REF_MISSING
P_002286,G_002286,NEGATIVE,TAX_MISMATCH
P_002287,G_002287,POSITIVE,VENDOR_ALIAS
P_002288,G_002288,POSITIVE,EXACT
P_002289,G_002289,POSITIVE,EXACT
P_002290,G_002290,POSITIVE,REF_MISSING
P_002291,G_002291,POSITIVE,EXACT
P_002292,G_002292,POSITIVE,VENDOR_ALIAS
P_002293,G_002293,POSITIVE,EXACT
P_002294,G_002294,NEGATIVE,AMOUNT_MISMATCH
P_002295,G_002295,POSITIVE,EXACT
P_002296,G_002296,POSITIVE,REF_MISSING
P_002297,G_002297,POSITIVE,EXACT
P_002298,G_002298,POSITIVE,EXACT
P_002299,G_002299,POSITIVE,EXACT
P_002300,G_002300,POSITIVE,VENDOR_ALIAS
P_002301,G_002301,POSITIVE,REF_MISSING
P_002302,G_002302,NEGATIVE,TAX_MISMATCH
P_002303,G_002303,NEGATIVE,TAX_MISMATCH
P_002304,G_002304,POSITIVE,REF_MISSING
P_002305,G_002305,POSITIVE,EXACT
P_002306,G_002306,POSITIVE,VENDOR_ALIAS
P_002307,G_002307,POSITIVE,EXACT
P_002308,G_002308,POSITIVE,VENDOR_ALIAS
P_002309,G_002309,POSITIVE,EXACT
P_002310,G_002310,POSITIVE,REF_MISSING
P_002311,G_002311,POSITIVE,EXACT
P_002312,G_002312,NEGATIVE,AMOUNT_MISMATCH
P_002313,G_002313,POSITIVE,EXACT
P_002314,G_002314,POSITIVE,VENDOR_ALIAS
P_002315,G_002315,POSITIVE,REF_MISSING
P_002316,G_002316,POSITIVE,EXACT
P_002317,G_002317,POSITIVE,EXACT
P_002318,G_002318,POSITIVE,REF_MISSING
P_002319,G_002319,POSITIVE,EXACT
P_002320,G_002320,NEGATIVE,TAX_MISMATCH
P_002321,G_002321,POSITIVE,EXACT
P_002322,G_002322,POSITIVE,VENDOR_ALIAS
P_002323,G_002323,POSITIVE,EXACT
P_002324,G_002324,POSITIVE,REF_MISSING
P_002325,G_002325,POSITIVE,VENDOR_ALIAS
P_002326,G_002326,POSITIVE,REF_MISSING
P_002327,G_002327,POSITIVE,EXACT
P_002328,G_002328,POSITIVE,EXACT
P_002329,G_002329,POSITIVE,REF_MISSING
P_002330,G_002330,POSITIVE,EXACT
P_002331,G_002331,POSITIVE,VENDOR_ALIAS
P_002332,G_002332,POSITIVE,VENDOR_ALIAS
P_002333,G_002333,POSITIVE,VENDOR_ALIAS
P_002334,G_002334,POSITIVE,EXACT
P_002335,G_002335,POSITIVE,EXACT
P_002336,G_002336,NEGATIVE,TAX_MISMATCH
P_002337,G_002337,POSITIVE,EXACT
P_002338,G_002338,NEGATIVE,AMOUNT_MISMATCH
P_002339,G_002339,POSITIVE,EXACT
P_002340,G_002340,POSITIVE,EXACT
P_002341,G_002341,POSITIVE,EXACT
P_002342,G_002342,POSITIVE,EXACT
P_002343,G_002343,POSITIVE,EXACT
P_002344,G_002344,POSITIVE,EXACT
P_002345,G_002345,POSITIVE,EXACT
P_002346,G_002346,POSITIVE,VENDOR_ALIAS
P_002347,G_002347,NEGATIVE,AMOUNT_MISMATCH
P_002348,G_002348,POSITIVE,VENDOR_ALIAS
P_002349,G_002349,POSITIVE,EXACT
P_002350,G_002350,POSITIVE,EXACT
P_002351,G_002351,POSITIVE,VENDOR_ALIAS
P_002352,G_002352,POSITIVE,VENDOR_ALIAS
P_002353,G_002353,NEGATIVE,TAX_MISMATCH
P_002354,G_002354,POSITIVE,REF_MISSING
P_002355,G_002355,POSITIVE,EXACT
P_002356,G_002356,POSITIVE,EXACT
P_002357,G_002357,NEGATIVE,AMOUNT_MISMATCH
P_002358,G_002358,POSITIVE,EXACT
P_002359,G_002359,POSITIVE,EXACT
P_002360,G_002360,POSITIVE,EXACT
P_002361,G_002361,POSITIVE,EXACT
P_002362,G_002362,POSITIVE,EXACT
P_002363,G_002363,NEGATIVE,AMOUNT_MISMATCH
P_002364,G_002364,POSITIVE,EXACT
P_002365,G_002365,POSITIVE,VENDOR_ALIAS
P_002366,G_002366,NEGATIVE,AMOUNT_MISMATCH
P_002367,G_002367,POSITIVE,EXACT
P_002368,G_002368,POSITIVE,EXACT
P_002369,G_002369,POSITIVE,VENDOR_ALIAS
P_002370,G_002370,POSITIVE,VENDOR_ALIAS
P_002371,G_002371,POSITIVE,EXACT
P_002372,G_002372,POSITIVE,EXACT
P_002373,G_002373,POSITIVE,REF_MISSING
P_002374,G_002374,NEGATIVE,AMOUNT_MISMATCH
P_002375,G_002375,POSITIVE,EXACT
P_002376,G_002376,POSITIVE,VENDOR_ALIAS
P_002377,G_002377,POSITIVE,REF_MISSING
P_002378,G_002378,POSITIVE,EXACT
P_002379,G_002379,POSITIVE,EXACT
P_002380,G_002380,POSITIVE,EXACT
P_002381,G_002381,NEGATIVE,AMOUNT_MISMATCH
P_002382,G_002382,POSITIVE,EXACT
P_002383,G_002383,NEGATIVE,AMOUNT_MISMATCH
P_002384,G_002384,POSITIVE,EXACT
P_002385,G_002385,NEGATIVE,TAX_MISMATCH
P_002386,G_002386,POSITIVE,VENDOR_ALIAS
P_002387,G_002387,POSITIVE,EXACT
P_002388,G_002388,POSITIVE,EXACT
P_002389,G_002389,NEGATIVE,AMOUNT_MISMATCH
P_002390,G_002390,POSITIVE,EXACT
P_002391,G_002391,POSITIVE,EXACT
P_002392,G_002392,NEGATIVE,AMOUNT_MISMATCH
P_002393,G_002393,POSITIVE,EXACT
P_002394,G_002394,POSITIVE,EXACT
P_002395,G_002395,POSITIVE,EXACT
P_002396,G_002396,POSITIVE,EXACT
P_002397,G_002397,POSITIVE,EXACT
P_002398,G_002398,POSITIVE,EXACT
P_002399,G_002399,POSITIVE,EXACT
P_002400,G_002400,POSITIVE,VENDOR_ALIAS
P_002401,G_002401,POSITIVE,REF_MISSING
P_002402,G_002402,POSITIVE,VENDOR_ALIAS
P_002403,G_002403,POSITIVE,EXACT
P_002404,G_002404,NEGATIVE,AMOUNT_MISMATCH
P_002405,G_002405,POSITIVE,VENDOR_ALIAS
P_002406,G_002406,POSITIVE,EXACT
P_002407,G_002407,POSITIVE,REF_MISSING
P_002408,G_002408,NEGATIVE,AMOUNT_MISMATCH
P_002409,G_002409,POSITIVE,VENDOR_ALIAS
P_002410,G_002410,POSITIVE,EXACT
P_002411,G_002411,POSITIVE,EXACT
P_002412,G_002412,POSITIVE,EXACT
P_002413,G_002413,POSITIVE,EXACT
P_002414,G_002414,POSITIVE,REF_MISSING
P_002415,G_002415,POSITIVE,EXACT
P_002416,G_002416,POSITIVE,VENDOR_ALIAS
P_002417,G_002417,POSITIVE,VENDOR_ALIAS
P_002418,G_002418,POSITIVE,REF_MISSING
P_002419,G_002419,NEGATIVE,AMOUNT_MISMATCH
P_002420,G_002420,POSITIVE,REF_MISSING
P_002421,G_002421,POSITIVE,REF_MISSING
P_002422,G_002422,NEGATIVE,AMOUNT_MISMATCH
P_002423,G_002423,POSITIVE,EXACT
P_002424,G_002424,POSITIVE,REF_MISSING
P_002425,G_002425,POSITIVE,VENDOR_ALIAS
P_002426,G_002426,NEGATIVE,AMOUNT_MISMATCH
P_002427,G_002427,POSITIVE,EXACT
P_002428,G_002428,POSITIVE,VENDOR_ALIAS
P_002429,G_002429,POSITIVE,REF_MISSING
P_002430,G_002430,POSITIVE,VENDOR_ALIAS
P_002431,G_002431,POSITIVE,EXACT
P_002432,G_002432,POSITIVE,VENDOR_ALIAS
P_002433,G_002433,POSITIVE,EXACT
P_002434,G_002434,NEGATIVE,AMOUNT_MISMATCH
P_002435,G_002435,POSITIVE,EXACT
P_002436,G_002436,POSITIVE,VENDOR_ALIAS
P_002437,G_002437,NEGATIVE,AMOUNT_MISMATCH
P_002438,G_002438,NEGATIVE,TAX_MISMATCH
P_002439,G_002439,POSITIVE,EXACT
P_002440,G_002440,POSITIVE,REF_MISSING
P_002441,G_002441,POSITIVE,VENDOR_ALIAS
P_002442,G_002442,POSITIVE,VENDOR_ALIAS
P_002443,G_002443,POSITIVE,EXACT
P_002444,G_002444,NEGATIVE,AMOUNT_MISMATCH
P_002445,G_002445,POSITIVE,EXACT
P_002446,G_002446,POSITIVE,EXACT
P_002447,G_002447,POSITIVE,EXACT
P_002448,G_002448,POSITIVE,VENDOR_ALIAS
P_002449,G_002449,POSITIVE,EXACT
P_002450,G_002450,POSITIVE,VENDOR_ALIAS
P_002451,G_002451,POSITIVE,EXACT
P_002452,G_002452,POSITIVE,EXACT
P_002453,G_002453,POSITIVE,EXACT
P_002454,G_002454,POSITIVE,EXACT
P_002455,G_002455,POSITIVE,EXACT
P_002456,G_002456,NEGATIVE,TAX_MISMATCH
P_002457,G_002457,POSITIVE,REF_MISSING
P_002458,G_002458,NEGATIVE,AMOUNT_MISMATCH
P_002459,G_002459,POSITIVE,EXACT
P_002460,G_002460,POSITIVE,EXACT
P_002461,G_002461,POSITIVE,REF_MISSING
P_002462,G_002462,POSITIVE,EXACT
P_002463,G_002463,POSITIVE,EXACT
P_002464,G_002464,POSITIVE,EXACT
P_002465,G_002465,POSITIVE,EXACT
P_002466,G_002466,NEGATIVE,AMOUNT_MISMATCH
P_002467,G_002467,POSITIVE,EXACT
P_002468,G_002468,POSITIVE,EXACT
P_002469,G_002469,POSITIVE,VENDOR_ALIAS
P_002470,G_002470,POSITIVE,REF_MISSING
P_002471,G_002471,POSITIVE,VENDOR_ALIAS
P_002472,G_002472,NEGATIVE,TAX_MISMATCH
P_002473,G_002473,POSITIVE,VENDOR_ALIAS
P_002474,G_002474,POSITIVE,VENDOR_ALIAS
P_002475,G_002475,POSITIVE,EXACT
P_002476,G_002476,POSITIVE,EXACT
P_002477,G_002477,POSITIVE,EXACT
P_002478,G_002478,POSITIVE,EXACT
P_002479,G_002479,POSITIVE,EXACT
P_002480,G_002480,POSITIVE,VENDOR_ALIAS
P_002481,G_002481,POSITIVE,REF_MISSING
P_002482,G_002482,POSITIVE,REF_MISSING
P_002483,G_002483,POSITIVE,VENDOR_ALIAS
P_002484,G_002484,NEGATIVE,AMOUNT_MISMATCH
P_002485,G_002485,POSITIVE,EXACT
P_002486,G_002486,POSITIVE,VENDOR_ALIAS
P_002487,G_002487,POSITIVE,VENDOR_ALIAS
P_002488,G_002488,POSITIVE,EXACT
P_002489,G_002489,POSITIVE,EXACT
P_002490,G_002490,NEGATIVE,TAX_MISMATCH
P_002491,G_002491,POSITIVE,REF_MISSING
P_002492,G_002492,POSITIVE,EXACT
P_002493,G_002493,POSITIVE,EXACT
P_002494,G_002494,POSITIVE,EXACT
P_002495,G_002495,POSITIVE,EXACT
P_002496,G_002496,POSITIVE,EXACT
P_002497,G_002497,POSITIVE,REF_MISSING
P_002498,G_002498,POSITIVE,EXACT
P_002499,G_002499,POSITIVE,EXACT
P_002500,G_002500,POSITIVE,EXACT
P_002501,G_002501,POSITIVE,VENDOR_ALIAS
P_002502,G_002502,POSITIVE,EXACT
P_002503,G_002503,POSITIVE,EXACT
P_002504,G_002504,NEGATIVE,TAX_MISMATCH
P_002505,G_002505,POSITIVE,EXACT
P_002506,G_002506,POSITIVE,VENDOR_ALIAS
P_002507,G_002507,POSITIVE,EXACT
P_002508,G_002508,POSITIVE,EXACT
P_002509,G_002509,POSITIVE,EXACT
P_002510,G_002510,POSITIVE,EXACT
P_002511,G_002511,POSITIVE,VENDOR_ALIAS
P_002512,G_002512,POSITIVE,EXACT
P_002513,G_002513,POSITIVE,EXACT
P_002514,G_002514,POSITIVE,EXACT
P_002515,G_002515,NEGATIVE,TAX_MISMATCH
P_002516,G_002516,POSITIVE,EXACT
P_002517,G_002517,POSITIVE,REF_MISSING
P_002518,G_002518,POSITIVE,REF_MISSING
P_002519,G_002519,POSITIVE,EXACT
P_002520,G_002520,POSITIVE,EXACT
P_002521,G_002521,NEGATIVE,TAX_MISMATCH
P_002522,G_002522,POSITIVE,EXACT
P_002523,G_002523,POSITIVE,VENDOR_ALIAS
P_002524,G_002524,POSITIVE,VENDOR_ALIAS
P_002525,G_002525,POSITIVE,EXACT
P_002526,G_002526,POSITIVE,VENDOR_ALIAS
P_002527,G_002527,NEGATIVE,AMOUNT_MISMATCH
P_002528,G_002528,POSITIVE,EXACT
P_002529,G_002529,POSITIVE,VENDOR_ALIAS
P_002530,G_002530,NEGATIVE,AMOUNT_MISMATCH
P_002531,G_002531,POSITIVE,REF_MISSING
P_002532,G_002532,POSITIVE,EXACT
P_002533,G_002533,POSITIVE,EXACT
P_002534,G_002534,NEGATIVE,AMOUNT_MISMATCH
P_002535,G_002535,POSITIVE,EXACT
P_002536,G_002536,POSITIVE,REF_MISSING
P_002537,G_002537,NEGATIVE,AMOUNT_MISMATCH
P_002538,G_002538,POSITIVE,REF_MISSING
P_002539,G_002539,POSITIVE,EXACT
P_002540,G_002540,POSITIVE,EXACT
P_002541,G_002541,POSITIVE,EXACT
P_002542,G_002542,POSITIVE,EXACT
P_002543,G_002543,POSITIVE,EXACT
P_002544,G_002544,NEGATIVE,AMOUNT_MISMATCH
P_002545,G_002545,POSITIVE,VENDOR_ALIAS
P_002546,G_002546,NEGATIVE,AMOUNT_MISMATCH
P_002547,G_002547,POSITIVE,VENDOR_ALIAS
P_002548,G_002548,POSITIVE,EXACT
P_002549,G_002549,POSITIVE,EXACT
P_002550,G_002550,POSITIVE,EXACT
P_002551,G_002551,POSITIVE,EXACT
P_002552,G_002552,POSITIVE,EXACT
P_002553,G_002553,POSITIVE,REF_MISSING
P_002554,G_002554,POSITIVE,VENDOR_ALIAS
P_002555,G_002555,POSITIVE,REF_MISSING
P_002556,G_002556,POSITIVE,VENDOR_ALIAS
P_002557,G_002557,NEGATIVE,AMOUNT_MISMATCH
P_002558,G_002558,POSITIVE,REF_MISSING
P_002559,G_002559,NEGATIVE,TAX_MISMATCH
P_002560,G_002560,POSITIVE,REF_MISSING
P_002561,G_002561,POSITIVE,EXACT
P_002562,G_002562,POSITIVE,VENDOR_ALIAS
P_002563,G_002563,NEGATIVE,TAX_MISMATCH
P_002564,G_002564,POSITIVE,EXACT
P_002565,G_002565,POSITIVE,EXACT
P_002566,G_002566,POSITIVE,EXACT
P_002567,G_002567,POSITIVE,EXACT
P_002568,G_002568,POSITIVE,REF_MISSING
P_002569,G_002569,POSITIVE,EXACT
P_002570,G_002570,POSITIVE,EXACT
P_002571,G_002571,POSITIVE,EXACT
P_002572,G_002572,NEGATIVE,TAX_MISMATCH
P_002573,G_002573,POSITIVE,EXACT
P_002574,G_002574,POSITIVE,EXACT
P_002575,G_002575,POSITIVE,VENDOR_ALIAS
P_002576,G_002576,POSITIVE,VENDOR_ALIAS
P_002577,G_002577,POSITIVE,EXACT
P_002578,G_002578,POSITIVE,VENDOR_ALIAS
P_002579,G_002579,POSITIVE,EXACT
P_002580,G_002580,POSITIVE,EXACT
P_002581,G_002581,POSITIVE,VENDOR_ALIAS
P_002582,G_002582,POSITIVE,REF_MISSING
P_002583,G_002583,POSITIVE,VENDOR_ALIAS
P_002584,G_002584,POSITIVE,EXACT
P_002585,G_002585,POSITIVE,EXACT
P_002586,G_002586,NEGATIVE,AMOUNT_MISMATCH
P_002587,G_002587,POSITIVE,EXACT
P_002588,G_002588,POSITIVE,EXACT
P_002589,G_002589,POSITIVE,EXACT
P_002590,G_002590,POSITIVE,EXACT
P_002591,G_002591,POSITIVE,EXACT
P_002592,G_002592,POSITIVE,REF_MISSING
P_002593,G_002593,POSITIVE,REF_MISSING
P_002594,G_002594,POSITIVE,EXACT
P_002595,G_002595,POSITIVE,REF_MISSING
P_002596,G_002596,POSITIVE,EXACT
P_002597,G_002597,POSITIVE,EXACT
P_002598,G_002598,POSITIVE,REF_MISSING
P_002599,G_002599,POSITIVE,REF_MISSING
P_002600,G_002600,POSITIVE,EXACT
P_002601,G_002601,POSITIVE,EXACT
P_002602,G_002602,NEGATIVE,AMOUNT_MISMATCH
P_002603,G_002603,POSITIVE,VENDOR_ALIAS
P_002604,G_002604,POSITIVE,EXACT
P_002605,G_002605,POSITIVE,VENDOR_ALIAS
P_002606,G_002606,POSITIVE,EXACT
P_002607,G_002607,POSITIVE,VENDOR_ALIAS
P_002608,G_002608,POSITIVE,EXACT
P_002609,G_002609,POSITIVE,EXACT
P_002610,G_002610,POSITIVE,EXACT
P_002611,G_002611,POSITIVE,EXACT
P_002612,G_002612,NEGATIVE,TAX_MISMATCH
P_002613,G_002613,POSITIVE,EXACT
P_002614,G_002614,POSITIVE,EXACT
P_002615,G_002615,NEGATIVE,TAX_MISMATCH
P_002616,G_002616,POSITIVE,EXACT
P_002617,G_002617,POSITIVE,REF_MISSING
P_002618,G_002618,POSITIVE,EXACT
P_002619,G_002619,POSITIVE,VENDOR_ALIAS
P_002620,G_002620,NEGATIVE,AMOUNT_MISMATCH
P_002621,G_002621,POSITIVE,VENDOR_ALIAS
P_002622,G_002622,POSITIVE,REF_MISSING
P_002623,G_002623,NEGATIVE,AMOUNT_MISMATCH
P_002624,G_002624,POSITIVE,REF_MISSING
P_002625,G_002625,POSITIVE,EXACT
P_002626,G_002626,POSITIVE,REF_MISSING
P_002627,G_002627,NEGATIVE,AMOUNT_MISMATCH
P_002628,G_002628,POSITIVE,EXACT
P_002629,G_002629,POSITIVE,EXACT
P_002630,G_002630,POSITIVE,EXACT
P_002631,G_002631,POSITIVE,EXACT
P_002632,G_002632,POSITIVE,REF_MISSING
P_002633,G_002633,POSITIVE,EXACT
P_002634,G_002634,POSITIVE,VENDOR_ALIAS
P_002635,G_002635,POSITIVE,EXACT
P_002636,G_002636,POSITIVE,VENDOR_ALIAS
P_002637,G_002637,POSITIVE,EXACT
P_002638,G_002638,POSITIVE,EXACT
P_002639,G_002639,POSITIVE,EXACT
P_002640,G_002640,NEGATIVE,AMOUNT_MISMATCH
P_002641,G_002641,POSITIVE,VENDOR_ALIAS
P_002642,G_002642,POSITIVE,REF_MISSING
P_002643,G_002643,POSITIVE,REF_MISSING
P_002644,G_002644,POSITIVE,EXACT
P_002645,G_002645,POSITIVE,EXACT
P_002646,G_002646,POSITIVE,REF_MISSING
P_002647,G_002647,POSITIVE,EXACT
P_002648,G_002648,POSITIVE,REF_MISSING
P_002649,G_002649,POSITIVE,EXACT
P_002650,G_002650,NEGATIVE,AMOUNT_MISMATCH
P_002651,G_002651,POSITIVE,VENDOR_ALIAS
P_002652,G_002652,POSITIVE,EXACT
P_002653,G_002653,POSITIVE,EXACT
P_002654,G_002654,NEGATIVE,AMOUNT_MISMATCH
P_002655,G_002655,POSITIVE,EXACT
P_002656,G_002656,NEGATIVE,AMOUNT_MISMATCH
P_002657,G_002657,POSITIVE,EXACT
P_002658,G_002658,POSITIVE,REF_MISSING
P_002659,G_002659,POSITIVE,EXACT
P_002660,G_002660,POSITIVE,VENDOR_ALIAS
P_002661,G_002661,POSITIVE,EXACT
P_002662,G_002662,POSITIVE,EXACT
P_002663,G_002663,NEGATIVE,TAX_MISMATCH
P_002664,G_002664,POSITIVE,REF_MISSING
P_002665,G_002665,POSITIVE,EXACT
P_002666,G_002666,NEGATIVE,AMOUNT_MISMATCH
P_002667,G_002667,POSITIVE,EXACT
P_002668,G_002668,POSITIVE,VENDOR_ALIAS
P_002669,G_002669,POSITIVE,VENDOR_ALIAS
P_002670,G_002670,POSITIVE,VENDOR_ALIAS
P_002671,G_002671,POSITIVE,VENDOR_ALIAS
P_002672,G_002672,NEGATIVE,AMOUNT_MISMATCH
P_002673,G_002673,POSITIVE,EXACT
P_002674,G_002674,POSITIVE,REF_MISSING
P_002675,G_002675,NEGATIVE,AMOUNT_MISMATCH
P_002676,G_002676,POSITIVE,EXACT
P_002677,G_002677,POSITIVE,REF_MISSING
P_002678,G_002678,POSITIVE,EXACT
P_002679,G_002679,POSITIVE,VENDOR_ALIAS
P_002680,G_002680,POSITIVE,EXACT
P_002681,G_002681,NEGATIVE,TAX_MISMATCH
P_002682,G_002682,POSITIVE,EXACT
P_002683,G_002683,NEGATIVE,TAX_MISMATCH
P_002684,G_002684,POSITIVE,EXACT
P_002685,G_002685,POSITIVE,EXACT
P_002686,G_002686,POSITIVE,EXACT
P_002687,G_002687,NEGATIVE,AMOUNT_MISMATCH
P_002688,G_002688,POSITIVE,VENDOR_ALIAS
P_002689,G_002689,NEGATIVE,TAX_MISMATCH
P_002690,G_002690,POSITIVE,EXACT
P_002691,G_002691,POSITIVE,EXACT
P_002692,G_002692,POSITIVE,REF_MISSING
P_002693,G_002693,NEGATIVE,AMOUNT_MISMATCH
P_002694,G_002694,POSITIVE,EXACT
P_002695,G_002695,POSITIVE,VENDOR_ALIAS
P_002696,G_002696,POSITIVE,VENDOR_ALIAS
P_002697,G_002697,NEGATIVE,TAX_MISMATCH
P_002698,G_002698,POSITIVE,VENDOR_ALIAS
P_002699,G_002699,POSITIVE,EXACT
P_002700,G_002700,NEGATIVE,AMOUNT_MISMATCH
P_002701,G_002701,NEGATIVE,AMOUNT_MISMATCH
P_002702,G_002702,POSITIVE,REF_MISSING
P_002703,G_002703,NEGATIVE,AMOUNT_MISMATCH
P_002704,G_002704,POSITIVE,VENDOR_ALIAS
P_002705,G_002705,POSITIVE,EXACT
P_002706,G_002706,POSITIVE,VENDOR_ALIAS
P_002707,G_002707,POSITIVE,VENDOR_ALIAS
P_002708,G_002708,POSITIVE,EXACT
P_002709,G_002709,POSITIVE,REF_MISSING
P_002710,G_002710,POSITIVE,VENDOR_ALIAS
P_002711,G_002711,POSITIVE,EXACT
P_002712,G_002712,POSITIVE,VENDOR_ALIAS
P_002713,G_002713,POSITIVE,EXACT
P_002714,G_002714,POSITIVE,EXACT
P_002715,G_002715,NEGATIVE,AMOUNT_MISMATCH
P_002716,G_002716,POSITIVE,EXACT
P_002717,G_002717,POSITIVE,EXACT
P_002718,G_002718,POSITIVE,VENDOR_ALIAS
P_002719,G_002719,POSITIVE,REF_MISSING
P_002720,G_002720,POSITIVE,VENDOR_ALIAS
P_002721,G_002721,POSITIVE,VENDOR_ALIAS
P_002722,G_002722,POSITIVE,VENDOR_ALIAS
P_002723,G_002723,POSITIVE,REF_MISSING
P_002724,G_002724,POSITIVE,EXACT
P_002725,G_002725,NEGATIVE,TAX_MISMATCH
P_002726,G_002726,POSITIVE,EXACT
P_002727,G_002727,POSITIVE,EXACT
P_002728,G_002728,POSITIVE,EXACT
P_002729,G_002729,POSITIVE,REF_MISSING
P_002730,G_002730,POSITIVE,EXACT
P_002731,G_002731,NEGATIVE,AMOUNT_MISMATCH
P_002732,G_002732,POSITIVE,EXACT
P_002733,G_002733,POSITIVE,REF_MISSING
P_002734,G_002734,POSITIVE,VENDOR_ALIAS
P_002735,G_002735,POSITIVE,EXACT
P_002736,G_002736,POSITIVE,EXACT
P_002737,G_002737,POSITIVE,VENDOR_ALIAS
P_002738,G_002738,POSITIVE,EXACT
P_002739,G_002739,POSITIVE,REF_MISSING
P_002740,G_002740,POSITIVE,EXACT
P_002741,G_002741,POSITIVE,EXACT
P_002742,G_002742,POSITIVE,EXACT
P_002743,G_002743,POSITIVE,EXACT
P_002744,G_002744,POSITIVE,EXACT
P_002745,G_002745,POSITIVE,REF_MISSING
P_002746,G_002746,POSITIVE,EXACT
P_002747,G_002747,POSITIVE,REF_MISSING
P_002748,G_002748,POSITIVE,EXACT
P_002749,G_002749,POSITIVE,EXACT
P_002750,G_002750,POSITIVE,VENDOR_ALIAS
P_002751,G_002751,POSITIVE,EXACT
P_002752,G_002752,POSITIVE,REF_MISSING
P_002753,G_002753,POSITIVE,EXACT
P_002754,G_002754,POSITIVE,REF_MISSING
P_002755,G_002755,POSITIVE,EXACT
P_002756,G_002756,POSITIVE,VENDOR_ALIAS
P_002757,G_002757,POSITIVE,EXACT
P_002758,G_002758,POSITIVE,REF_MISSING
P_002759,G_002759,NEGATIVE,TAX_MISMATCH
P_002760,G_002760,POSITIVE,EXACT
P_002761,G_002761,NEGATIVE,TAX_MISMATCH
P_002762,G_002762,POSITIVE,REF_MISSING
P_002763,G_002763,POSITIVE,REF_MISSING
P_002764,G_002764,POSITIVE,EXACT
P_002765,G_002765,POSITIVE,EXACT
P_002766,G_002766,POSITIVE,EXACT
P_002767,G_002767,POSITIVE,EXACT
P_002768,G_002768,POSITIVE,EXACT
P_002769,G_002769,POSITIVE,REF_MISSING
P_002770,G_002770,POSITIVE,EXACT
P_002771,G_002771,POSITIVE,EXACT
P_002772,G_002772,POSITIVE,VENDOR_ALIAS
P_002773,G_002773,POSITIVE,EXACT
P_002774,G_002774,POSITIVE,EXACT
P_002775,G_002775,POSITIVE,EXACT
P_002776,G_002776,POSITIVE,EXACT
